Código UTA 2020;Código UTA 2010
064410441030002;064410441030002
064410441030006;064410441030006
064410441030010;064410441030010
141611442040000;141611442040000
066550655010000;066550655010000
066550655000005;066550655000005
066550655000004;066550655000004
066550655000001;066550655000001
066550655000002;066550655000002
066550655050000;066550655050000
066550655000007;066550655000007
066550655000009;066550655000009
066550655000012;066550655000012
066550655040000;066550655040000
066550655000010;066550655000010
066550655000013;066550655000013
066550655000006;066550655000006
066550655000003;066550655000003
066550655030000;066550655030000
140982553080000;140982553080000
300359190000003;300359190000003
221120350000002;221120350000002
221120350000017;221120350000017
221120350000018;221120350000018
221120350000014;221120350000014
221120350000013;221120350000013
221120350000011;221120350000011
221120350030000;221120350030000
221120350000019;221120350000019
821053757080000;821053757080000
260498035030000;260498035030000
140910735240000;140910735240000
900918497000015;900918497000015
900918497000013;900918497000013
900918497000012;900918497000012
068330833050000;068330833050000
068330833000009;068330833000009
068330833000013;068330833000013
068330833000003;068330833000003
068330833040000;068330833040000
068330833000006;068330833000006
068330833020002;068330833020002
068330833000004;068330833000004
068330833000007;068330833000007
068330833000012;068330833000012
068330833000023;068330833000023
068330833000021;068330833000021
068330833000015;068330833000015
068330833000010;068330833000010
068330833010000;068330833010000
068330833030000;068330833030000
068330833100000;068330833100000
068330833070000;068330833070000
068330833000024;068330833000024
068330833060000;068330833060000
068330833020001;068330833020001
068330833000022;068330833000022
068330833000008;068330833000008
068330833090000;068330833090000
068330833110000;068330833110000
068330833000001;068330833000001
068330833000016;068330833000016
068330833080000;068330833080000
141052623000025;141052623000025
141052623030000;141052623030000
860350035060000;860350035060000
420210028010000;420210028010000
860980112040000;860980112040000
901128637000129;901128637000129
901128637000233;901128637000233
141821617070000;141821617070000
300150070000064;300150070000064
300150070140000;300150070140000
740560108070000;740560108070000
740560108090000;740560108090000
900280042030001;900280042030001
900280042000025;900280042000025
900280042000065;900280042000065
900280042000102;900280042000102
900280042000002;900280042000002
900280042000022;900280042000022
900280042000108;900280042000108
900280042000101;900280042000101
900280042010000;900280042010000
900280042020000;900280042020000
900280042040000;900280042040000
900280042000086;900280042000086
900280042000006;900280042000006
900280042030002;900280042030002
900280042000051;900280042000051
900280042000074;900280042000074
140980756010000;140980756010000
820703134000020;820703134000020
820703134140000;820703134140000
220840280050000;220840280050000
220840280000058;220840280000058
141402952120000;141402952120000
140980896000044;140980896000044
140980896290000;140980896290000
540490182045000;540490182045000
540490182000013;540490182000013
540490182025000;540490182025000
540490182040000;540490182040000
540490182000002;540490182000002
540490182047000;540490182047000
540490182010000;540490182010000
540490182000009;540490182000009
540490182000030;540490182000030
540490182000035;540490182000035
540490182000001;540490182000001
540490182000004;540490182000004
820422602000062;820422602000062
820422602050000;820422602050000
820983708040000;820983708040000
141473050230000;141473050230000
141473050000027;141473050000027
141473050000043;141473050000043
420280378040000;420280378040000
420280378020000;420280378020000
821123953000010;821123953000010
821123953140000;821123953140000
820142035020000;820142035020000
100350077070000;100350077070000
100350077000098;100350077000098
100350077120000;100350077120000
100350077000096;100350077000096
100350077060000;100350077060000
100560154000039;100560154000039
100560154000002;100560154000002
100560154000001;100560154000001
100560154000054;100560154000054
100560154000056;100560154000056
100560154000004;100560154000004
100560154050000;100560154050000
100560154000067;100560154000067
100560154000030;100560154000030
141190987030000;141190987030000
580420098010000;580420098010000
900210035000065;900210035000065
900210035060000;900210035060000
900210035050000;900210035050000
900210035040000;900210035040000
181680427020000;181680427020000
181680427000013;181680427000013
181680427000090;181680427000090
181680427000089;181680427000089
140630483020000;140630483020000
260848098040000;260848098040000
740356112060000;740356112060000
900078063000093;900078063000093
900078063000091;900078063000091
900078063000314;900078063000314
900078063000199;900078063000199
900078063090000;900078063090000
140212126300000;140212126300000
620140035050000;620140035050000
900498245000087;900498245000087
900498245000046;900498245000046
141190973010000;141190973010000
620700217010000;620700217010000
580070007000040;580070007000040
580070007010000;580070007010000
580070007000010;580070007000010
380216028070002;380216028070002
380216028000082;380216028000082
380216028000048;380216028000048
380216028030000;380216028030000
380356028050000;380356028050000
380216028040000;380216028040000
380216028000034;380216028000034
380216028000023;380216028000023
380216028000066;380216028000066
380216028000085;380216028000085
380216028000021;380216028000021
380216028070001;380216028070001
380216028000081;380216028000081
380216028070003;380216028070003
380216028065000;380216028065000
380216028000068;380216028000068
140910707140000;140910707140000
140070063050000;140070063050000
140070063340000;140070063340000
380350147010000;380350147010000
380350147110000;380350147110000
220700217000022;220700217000022
220700217020000;220700217020000
220700217000014;220700217000014
220700217030000;220700217030000
220700217000012;220700217000012
220700217000015;220700217000015
260358021000005;260358021000005
260498042050000;260498042050000
260498042010000;260498042010000
260498042040000;260498042040000
260498042020000;260498042020000
860706434070000;860706434070000
421055014010000;421055014010000
740490000000051;740490000000051
740490000000056;740490000000056
