Nombre;Latitud;Longitud
REQUELME;-26,26474;-64,80462
SAN JOSE;-26,41744423;-64,73513794
EL PUESTITO DE ARRIBA;-26,42355;-64,77566
EL OBRAJE;-26,47603035;-64,82043457
POZO CAVADO;-26,30544663;-64,74484253
TALA PAMPA;-26,46373;-64,79711
EL PUESTITO;-26,4339189;-64,7496689
PUERTO SANTA CRUZ;-50,01718927;-68,52482463
EL CORCOVADO SUR;-43,54672051;-71,47319222
CORCOVADO;-43,53800217;-71,46596162
COTAGAITA;-30,9176774;-62,0706057
BRINCKMANN;-30,86652502;-62,03565224
SAUCE PINTO;-31,84429907;-60,37474831
LA CONCEPCION;-30,32780641;-64,89110863
LAS PALMAS;-30,39162178;-64,88080051
OLIVARES DE SAN NICOLAS;-30,60205038;-64,84336537
ESQUINA DEL ALAMBRE;-30,60161183;-64,90740333
COLONIA ROMANA;-30,5748558;-64,93439484
LAS COLORADAS;-39,55786388;-70,59328947
COLONIA RODAS;-31,62518554;-68,5292403
VILLA BOLAÑOS;-31,62929701;-68,4706677
LOS CORREDORES;-31,55897311;-68,50916379
COLONIA RODAS;-31,61914508;-68,50261545
COLONIA MEDANO DE ORO;-31,6492;-68,5015
EL MEDANITO;-31,58348253;-68,46978725
VILLA KRAUSE;-31,58371856;-68,54108172
RAWSON;-31,56961905;-68,5577689
VILLA SAN DAMIAN;-31,57380712;-68,55598979
COLONIA PAN DE AZUCAR;-31,73966408;-68,47409821
CORONEL ABRAHAM SCHWEIZER;-30,26042882;-59,3663268
LIBERTADOR;-30,219473;-59,3898172
PASO LALLANA;-30,2159007;-59,3342674
PUEBLO LIBERTADOR;-30,21958132;-59,39060286
LAGUNA ITA;-30,20803126;-59,47486343
PASO CEJAS;-30,3093277;-59,3595982
LAS CUCHILLAS;-30,3047631;-59,2183707
LA RINCONADA;-30,2317392;-59,402499
AQUINO;-30,2955284;-59,1789989
CAMPO BORDON;-30,1997326;-59,4189627
ARROCERA PAPELHA;-30,31109433;-59,45536057
LA CASUALIDAD;-30,25426556;-59,4043791
SALTO DE LAS ROSAS;-34,72695828;-68,23290316
BARRIO ECHEVERRIA;-34,62780791;-68,43307307
VILLA ATUEL;-34,8345022;-67,92579059
CUADRO NACIONAL;-34,61750507;-68,28175257
SAN RAFAEL;-34,63561042;-68,33109201
EL CERRITO;-34,59275837;-68,30389233
LOS CLAVELES;-34,91803499;-67,71828418
LAS AGUADITAS;-34,70849784;-68,06548155
LOS SIFONES;-34,96215036;-67,79359738
RESOLANA;-34,53323364;-68,09503174
LA TOSCA;-34,24649048;-68,67761231
ARISTIDES VILLANUEVA;-34,22018814;-67,91163635
BARRIO PRIMAVERA;-34,6298101;-68,51059239
LOS PEJES;-35,64538574;-68,06758118
COLONIA EL USILLAL;-34,51945905;-68,40380663
RAMA CAIDA;-34,70437603;-68,37086311
SANTA TERESA;-34,67823233;-68,3172541
REAL DEL PADRE;-34,84331498;-67,76742038
LA HORQUETA;-34,26715993;-67,16655511
EL SOSNEADO;-35,08217722;-69,59241279
RINCON DEL INDIO;-34,86377472;-67,78065538
LOS REYUNOS;-34,60992888;-68,62054308
PIEDRA DE AFILAR;-34,6280365;-68,89870453
EL ALGARROBAL;-34,61807507;-68,12423001
LA GUEVARINA;-34,78842041;-68,02155102
CUADRO BOMBAL;-34,63317503;-68,23021641
COLONIA COLOMER;-34,66438869;-68,06662957
COLONIA GELMAN;-34,64499221;-67,94807839
LA TOMBINA;-34,51689947;-68,29533064
EL NIHUIL;-35,03537139;-68,68061493
LAS MALVINAS;-34,838415;-68,25393622
COLONIA JAUREGUI;-34,88049754;-67,84695902
COLONIA RUSA;-34,97930384;-67,74231454
GUADALES;-34,48513794;-67,87747955
COLONIA ELENA;-34,57082828;-68,07007899
25 DE MAYO;-34,58591389;-68,54956822
MONTE COMAN;-34,597181;-67,88428991
LA VASCONIA;-34,82183176;-67,95829699
LA PICHANA;-34,67553947;-68,23458874
EL ESCORIAL;-34,77624645;-68,3173404
BARRIO EL NEVADO;-34,78986372;-67,98746517
CAPITAN MONTOYA;-34,58356132;-68,46543911
EL VIDALINO;-34,63207646;-67,98501238
CUESTA DE LOS TERNEROS;-34,69662501;-68,63327276
BARRIO EMPLEADOS DE COMERCIO;-34,55223001;-68,30324017
PEDRO VARGAS;-34,61859131;-68,46434784
BARRIO LAS ROSAS;-34,62780791;-68,43307307
LA LLAVE NUEVA;-34,64492975;-68,01477047
BARRIO INTENDENCIA;-34,64510056;-68,2754544
PUNTA DEL AGUA;-35,53016557;-68,0825093
LA LLAVE SUR;-34,69041473;-68,00848115
JAIME PRATS;-34,91468312;-67,81914701
GOUDGE;-34,68032285;-68,13584229
EL VENCEDOR;-34,68023487;-68,42852261
COLONIA LOPEZ;-34,85937565;-67,86060566
LA LLAVE;-34,64419199;-68,01004393
SOITUE;-34,90904438;-67,86412497
LOS TABLEROS;-34,86460227;-67,82138774
EL TROPEZON;-34,68564491;-68,28555056
BARRIO CAMPOS EL TOLEDANO;-34,57365404;-68,32943419
POBRE DIABLO;-34,67035879;-68,35918456
LA NORA;-34,53496348;-68,21978454
VILLA ATUEL NORTE;-34,76059984;-68,0374059
COLONIA MANDISOVI;-30,89197986;-58,08578449
COLONIA ALEMANA;-30,89615851;-58,02215763
CAMPO EL CABURE;-32,13277303;-63,40517112
CHACRAS DE TIO PUJIO;-32,23568166;-63,27783054
TIO PUJIO;-32,28637391;-63,35401796
GRANJA LA MARGARITA;-32,09887612;-63,31476156
PEDANIA YUCAT P/TIO PUJIO;-32,3814589;-63,30829666
COLONIA SANTA RITA;-32,28718093;-63,35194385
VILLA FONTANA;-30,89400883;-63,1159182
PUNTA DEL ARROYO;-30,9914609;-63,1670271
EL TOSTADO;-31,03104526;-63,04215315
SANTA RITA;-30,97625083;-63,07078443
EL PINGO;-31,5838497;-59,89380694
MAVALLE PINDAYTI;-27,16718405;-54,73903513
CUÑA PIRU;-27,08521821;-54,98337298
PICADA PROPAGANDA;-27,20425367;-54,84736676
TRES ARROYOS;-27,20096566;-54,73133208
LAS YERBAS;-27,14309147;-54,67614728
CUÑA PIRU I;-27,10226683;-54,96603158
ARAZA;-27,11729715;-54,69785278
EL CRUCE PINDAYTI;-27,12924758;-54,72404437
TAMANDUA;-27,12659304;-54,77041977
ARISTOBULO DEL VALLE;-27,0952902;-54,89490546
HERLITZKA;-27,56630383;-58,25935428
RINCON DE NAVARRO;-27,5766785;-58,37074899
RINCON DE MEZA;-27,55951237;-58,3794975
LAGUNA NEGRA;-27,51726479;-58,11947711
ESTANCIA GARABATA;-27,69834671;-58,34604998
RIACHUELITO;-27,53844059;-58,30792331
LOMAS DE GONZALEZ;-27,64130551;-58,33027897
LOMAS DE AGUIRRE;-27,63734386;-58,3723178
RINCON DE LA MERCED;-27,53994275;-58,3466013
EL PUESTO;-27,3743515;-65,41111755
SAN PEDRO MARTIR;-27,34019;-65,36861
PUESTO LOS VALDEZ;-27,37162;-65,427
EL MOLLAR;-27,34277;-65,40318
LA TUNA;-27,3385117;-65,3185509
SAN ANTONIO DE PADUA;-27,33852;-65,31857
AGUA VERDE;-22,49881;-62,40759
LA CURVITA;-22,10683;-62,82875
POZO EL BRAVO;-22,67639732;-62,88639832
MAGDALENA;-22,01122;-62,94578
LAS MOJARRAS;-22,65661812;-62,72120667
POZO BRAVO;-22,66522;-62,88551
SAN M. DE LA CEIBA;-22,40219;-62,47039
MISION SAN LUIS;-22,26081;-62,65755
POZO DEL TORO;-22,52000274;-62,76429219
AMBERES;-22,52034187;-62,52574158
LA ESTRELLA;-22,37788992;-62,55865477
EL PELICANO;-22,69058;-62,63774
EL ROSADO;-22,12500954;-62,96929932
POZO EL TORO;-22,51751709;-62,770504
LA MERCED;-22,23199;-62,68319
EL PALMAR;-22,27163124;-62,98991776
LA GRACIA;-22,36861;-62,56174
LAS VERTIENES;-22,47911;-62,38795
HITO 1;-21,99971097;-62,82373828
MONTE CARMELO;-22,08871;-62,82702
ALTO DE LA SIERRA;-22,68937729;-62,45277564
SANTA ELENA;-22,39993095;-62,74274063
CAMPO LARGO;-22,549085;-62,510525
SAN MIGUEL;-22,589;-62,82712
SANTA MARIA;-22,13949753;-62,83832459
LA PUNTANA;-22,02042;-62,82529
SAN BERNARDO;-22,6054;-62,62339
LA CHINA;-22,42363;-62,78873
POZO EL TIGRE;-22,31737;-62,64649
EL SAUCE;-22,55504036;-62,41962051
SANTA VICTORIA ESTE;-22,27729033;-62,70437195
BAJO GRANDE;-22,6172;-62,5644
MISION LA PAZ;-22,38252068;-62,52036667
LA PAZ;-22,38312;-62,52846
CAMPO EL MATACO;-30,1120462;-61,71788623
LA RUBIA;-30,11139667;-61,79276086
LA COLMENA;-31,54671524;-59,71706825
MONTE QUEMADO;-25,80423794;-62,83162659
PUEBLO VIEJO;-27,14199829;-65,72373962
CAPITAN CACERES;-27,18952177;-65,60396481
YACUCHINA;-27,1886406;-65,63903046
VILLA LA ARCADIA;-38,13450253;-61,78855535
EL 27;-37,6532785;-61,9056451
SAN ANSELMO;-37,1686199;-61,7724175
ESTANCIA LOLEN;-37,9215771;-61,9766804
OMBU;-37,13017137;-62,02734066
LA URUGUAYA;-37,58118895;-62,04915768
SAN CARLOS;-37,9416256;-61,6819153
PASMAN;-37,22343514;-62,16022592
LAS GOLONDRINAS;-37,28667072;-61,88805179
LA VENTURA;-37,17567825;-62,11361694
SANTA MARIA;-37,55658568;-61,87263436
EL TRIUNFO;-37,66091194;-61,54221885
CASCADAS;-37,28996158;-62,29716825
D'ORBIGNY;-37,67722931;-61,70526086
CUARTEL VII;-37,6402741;-62,0066225
HUANGUELEN;-37,06222882;-61,92975291
SANTA ANA;-37,7694196;-61,939384
ZENTENA;-37,2513538;-61,9417474
PASO DE LOS CHILENOS;-37,5103371;-61,8356224
SANTA TRINIDAD;-37,48910365;-61,92527612
LA PRIMAVERA;-37,3469782;-61,9356247
LA REMONTA;-37,74797;-61,5340472
CORONEL SUAREZ;-37,45962249;-61,93175301
CURA MALAL;-37,48430187;-62,1036196
PERALTA;-38,0570528;-61,6652638
EL RELINCHO;-37,8224737;-61,8085207
SAN JOSE;-37,50774803;-61,92114731
LOS PIRPINTOS;-26,11432813;-62,04433441
VILLA PICHI PICUN LEUFU;-40,00282494;-69,99135349
VILLA RINCON CHICO;-40,13115777;-70,06706352
HUAIQUIMIL;-40,22934341;-70,30752564
SAN IGNACIO;-39,88964215;-70,78169506
ZAINA YEGUA;-40,20390486;-70,14396049
PIEDRA PINTADA;-40,1548309;-70,35305383
ALMAFUERTE;-32,1934605;-64,25438719
UBAJAY;-31,7925728;-58,31585174
ARROYO CONCEPCION;-31,76717506;-58,14502954
DISTRITO SEXTO;-31,75549649;-58,24248104
COLONIA SAN ANTONIO;-31,78798161;-58,26984633
ALBARELLOS;-33,24130317;-60,63657514
VILLA OJO DE AGUA;-29,5212674;-63,59169974
ARBOL SOLO;-36,63620803;-66,47691656
MEDANOS NEGROS;-36,53691101;-66,72193909
SANTA ISABEL;-36,22985856;-66,94166969
COLONIA LA PASTORIL;-36,23313396;-66,94229047
PLAYAS DORADAS;-41,62767879;-65,0236746
SIERRA GRANDE;-41,60718633;-65,35340174
MINA GONZALITO;-41,31351471;-65,64386749
PUNTA COLORADA;-41,6941222;-65,02455734
LOS ANTIGUOS;-46,54874849;-71,62748351
SAUCE DE LUNA;-31,23847406;-59,22028296
25 DE MAYO;-37,76970538;-67,71729582
GOBERNADOR AYALA;-37,58327103;-68,10428619
COLONIA EL SAUZAL;-37,709467;-67,742389
COLONIA CHICA;-37,95782503;-67,82531198
VILLA GOBERNADOR LUIS F. ETCHEVEHERE;-31,93428564;-60,42797377
CHURQUI CAÑADA;-30,1681572;-63,92958893
CORRAL DE BUSTOS;-33,28162199;-62,18545089
ARGENTINA;-29,53475712;-62,26680448
GILBERT;-32,53060305;-58,9339533
QUEHUE;-37,1212005;-64,51336616
BATAVIA;-34,77553326;-65,68629872
JULIA DUFOUR;-51,54061118;-72,23989673
CARRIZAL;-32,3634508;-60,40235581
DISTRITO CORRALES;-32,57810673;-60,03015321
DISTRITO QUEBRACHITOS;-32,41695609;-60,12418041
VILLA LIBERTAD;-32,57408195;-59,80351831
PAJONAL;-32,36159791;-60,27787691
SAN CARLOS;-29,59867287;-64,81086731
EL PERCHEL;-30,148766;-64,0362593
EL TUSCAL;-29,75743688;-64,52989886
LAS MASITAS;-30,29006573;-63,6246037
LAS PALMAS;-30,39563179;-63,52364731
LA TOMA;-30,2129889;-64,0101637
CHIPITIN;-30,38217163;-63,98526383
POZO SOLO;-30,25867653;-63,98054886
TOTORALEJOS;-29,64156723;-64,85206604
EL BARRIAL;-30,3313788;-64,3257399
SANTA CRUZ;-30,2528778;-64,1733465
ALTO VERDE;-30,16899872;-64,11331177
PUESTO VIEJO;-30,34220656;-64,00051309
INTI HUASI;-30,4111824;-64,21515656
LA ANGOSTURA;-30,42950067;-63,65982227
PUESTO DE CEJAS;-30,45117566;-63,41629438
ISLA LARGA;-30,33322588;-63,28176892
CAÑADA DEL TALA;-30,40516934;-63,90066877
EL DURAZNO;-30,27571498;-64,14256697
LOS ALAMOS;-30,42562653;-63,8041477
LOS POZOS;-30,34040223;-63,1631967
RUCANELO;-36,04293768;-64,83532148
TENIENTE GENERAL EMILIO MITRE;-36,1284256;-64,93352509
VILLA COLIMBA;-30,56433296;-64,40699768
SAN BERNARDO;-30,52118419;-64,4347629
LA CIENEGUITA;-30,48898907;-64,4942087
LOS SAUCES;-30,7984201;-64,30156457
SAN ANTONIO;-30,61576273;-64,55737206
CRUZ MOJADA;-30,49607086;-64,32333374
ONGAMIRA;-30,76080513;-64,41429901
VILLA ALICIA;-30,47297287;-64,30978394
EL QUEBRACHO;-30,39078446;-64,6566365
LAS MANZANAS;-30,69656372;-64,19098663
LA BARRANCA;-30,26098442;-64,45700073
LAS TUSCAS;-30,19264678;-64,89444363
SAUCE CHIQUITO;-30,34730339;-64,46643066
ESTANCIA SAN MIGUEL;-30,34704456;-64,47987672
PUESTO NUEVO;-30,29327202;-64,59474182
LA BOTIJA;-30,28158747;-64,76801621
VILLA ALBERTINA;-30,69225872;-64,31041151
BAJO ALEGRE;-30,19591141;-64,89879608
LA CANTERA;-30,48365715;-64,30717917
LOS RUICES;-30,55594635;-64,36667633
TODOS LOS SANTOS;-30,77344322;-64,30431366
HUASCHA;-30,60641098;-64,74655914
SAN PEDRO DE TOYOS;-30,4541583;-64,44756887
LOS TARTAGOS;-30,53248024;-64,56127167
ARBOL BLANCO;-30,15538979;-64,72279358
EL MOLINO;-30,2317701;-64,9328287
ISCHILIN;-30,57687759;-64,36306
LA LINEA;-30,53052854;-64,5683823
ISCHILIN VIEJO;-30,58681078;-64,38396971
LOS MISTOLES;-30,62597429;-63,8867273
VILLA GESELL;-37,24647047;-56,97072676
MAR AZUL;-37,33667316;-57,03250147
MAR DE LAS PAMPAS;-37,32813124;-57,03990701
COLONIA SAN JOSE;-31,59965351;-60,87159822
SAN JOSE;-31,6527293;-60,8434637
CORTADERA;-37,62420654;-69,6560669
HUANTRAICO;-37,46060562;-69,66287232
HUITRIN;-37,66032028;-69,92425537
SAN EDUARDO;-37,53787994;-70,01155853
SIERRA DE HUANTRAICO;-37,45296652;-69,66108076
VILLA MAILIN;-28,48932684;-63,20310785
CULULU;-31,20531109;-60,93140034
CAMPO LA TERESITA;-31,23632931;-60,95106749
ARRAGA;-28,07812299;-64,15757252
LOS SEMBRADOS;-31,6644157;-61,5416348
SAN VICENTE;-31,69995056;-61,56884172
VILLA DE MARIA;-29,90435834;-63,72231899
BIGAND;-33,3761183;-61,18550131
FRAGA;-33,50208707;-65,79264778
IRIGOYEN;-32,16077341;-61,11042584
RUIZ DE MONTOYA;-26,96658828;-55,05758992
ATAHONA;-30,90353162;-63,70556512
PICADA SUECA;-27,56905157;-55,26622338
VILLA LIBERTAD;-27,55834222;-55,31608622
COLONIA FINLANDESA;-27,47212847;-55,35306598
CAA - YARI;-27,48078444;-55,29923481
SALINAS DEL BEBEDERO;-33,50112504;-66,65144062
BALDE;-33,34326956;-66,62604742
COLONIA ALBERTENGO;-34,19470123;-62,68286033
CORONEL ROSETTI;-34,28330096;-62,56660572
RUFINO;-34,26360984;-62,71170388
TARRAGONA;-34,18867785;-62,53983279
SAN RAMON;-24,77634811;-58,79395294
VIDAL;-25,27592468;-58,49746323
COLONIA ABORIGEN;-24,9587617;-58,8027433
PUESTO RAMONA;-24,9592369;-58,9153523
JULIO CUE;-24,98451;-58,73495
VILLA RURAL;-25,02696;-58,4398
SALVACION;-25,25682;-58,9373
ISLA AZUL;-24,99265;-58,49424
SAN RAFAEL;-25,0268364;-58,59855652
SAN CARLOS;-25,0238798;-58,8558301
VILLA MARIA;-25,18639183;-58,77231217
LAGUNA TORO;-25,17540922;-58,52987664
CANDELARIA;-25,41186333;-58,66061783
VILLA HERMOSA;-25,26202712;-58,41639081
TOLDO CUE;-24,79228783;-58,72404862
COLONIA EL CEIBO;-25,08112;-58,58113
LOMA ZAPATU;-25,11731079;-58,58099915
PUNTA PORA;-25,18821144;-58,52357101
RINCON GRANDE;-25,27379003;-58,81500202
COLONIA SANTA ROSA;-24,92500702;-58,72942817
SAN BLAS;-24,98294167;-58,63932479
VISTA ALEGRE;-25,01731;-58,57011
APAYEREY;-24,9895438;-58,6912886
LA ELIDA;-24,88447952;-58,60242081
CASUALIDAD;-25,11839485;-58,97216797
LAS MERCEDES;-25,08529854;-58,77600861
LEON;-25,30586052;-58,54595566
LORO CUE;-24,9903;-58,60965
SAN BENITO;-25,32805824;-58,62389374
SAN PABLO;-25,21426964;-58,5527153
SAN JORGE;-25,09502029;-58,8452301
BELLA VISTA;-25,09888458;-58,56623077
VILLA REAL;-25,04868;-58,5545
FLOR DE TUNA;-24,92312622;-58,70100784
COLONIA 25 DE MAYO;-24,98468072;-58,8890729
TIMBO;-24,96392441;-58,42734146
EL POMBERO;-25,37178881;-58,66783985
LA ISLA;-31,70331234;-64,4836667
LA PAISANITA;-31,71942061;-64,477915
EL APEADERO;-28,24104319;-62,75758068
LOTE 63;-28,22941;-62,04097
COLONIA JOSEFINA;-27,98352;-62,23335
LOJLO;-27,86095993;-63,46559387
LOTE 59;-28,27939889;-62,58187619
SAN PEDRO;-28,30804;-62,25327
POZO GRANDE;-28,04286;-63,32083
BAJO HONDO;-27,95003;-61,84724
EL 20;-28,04092105;-63,05308153
EL DESVIO;-28,06147;-62,66679
LOTE 69;-28,16169953;-62,58056812
LAS PALMERAS;-27,95569872;-62,78465946
EL CARRETEL;-27,96869863;-61,79087269
LOTE 28;-27,781792;-62,0119287
POZO DEL TIGRE;-28,01174;-62,31483
EL SALADILLO;-27,97470066;-62,09076302
PUENTE BAJADA;-28,21265233;-63,14211486
LA ESTANCIA;-27,95909833;-62,6856375
MONTE REDONDO;-27,69409;-63,22218
SAN LUIS;-27,95013;-61,90896
LOTE 110;-27,81596788;-62,44251453
LA PAMPA;-28,01603543;-62,05074153
KILOMETRO 477;-28,27717169;-61,93187809
RINCON DEL SALADILLO;-28,07645;-62,26986
LAS LOMAS;-28,11821376;-62,09086494
TARUY;-28,07576475;-63,28105402
RODEO BAJADA;-27,83397484;-63,46713638
CAMPO DEL CIELO;-27,86907;-61,80472
LOTE 29 CHICO;-27,84923;-62,01335
CALLEJON BAJADA;-28,17669187;-63,16976457
CHICHILLAL;-27,84185916;-63,19490808
EL QUEMADO;-27,92076874;-63,29794693
SANTA MARIA;-27,86008177;-62,23094958
LOTE 32 LA RESERVA;-27,91524824;-61,99364727
SARMIENTO;-30,7741941;-64,10898681
AGUA DE LAS PIEDRAS;-30,81785967;-64,21185018
CEBALLOS;-35,290485;-63,77586065
MACIEL;-32,45876526;-60,89311265
LOS CONDORES;-32,32112777;-64,28100803
BANDA SUD;-32,25289151;-64,25143209
LAS VERTIENTES;-23,22792625;-62,19684601
POZO CABALLO;-23,38201493;-62,02979599
EL ESTANQUE;-23,00693977;-62,29628536
EL TUCUMANCITO;-22,85272926;-62,2689259
POZO CERCADO;-23,02861084;-62,33579488
EL ALAZAN;-23,18737793;-62,23595047
MISION SAN ANDRES;-23,12640209;-62,04915416
EL QUEBRACHO;-23,33948691;-61,87346595
EL BREAL;-22,7208562;-62,32546609
EL CHIVIL;-23,23915503;-62,20741145
EL PALMARCITO;-22,93481467;-62,2808857
COMUNIDAD 7 DE JUNIO;-23,24489915;-62,22095753
SANTA TERESA;-22,73047518;-62,28166422
LAS DELICIAS;-22,62528038;-62,28371429
EL TRONQUITO;-23,12049327;-62,01125195
BARRIO EL FAVORITO;-23,18007636;-62,03032748
PALO SECO;-22,99905055;-62,12679204
RIO SECO;-23,10817061;-61,88362239
LAS PALMITAS;-23,0759396;-62,31008666
LAS CAÑITAS;-23,10759763;-62,07164616
LA MOCHA;-23,05699929;-62,06048796
EL DIVISADERO;-23,395862;-61,94343472
EL ROSARIO;-22,71599058;-62,31871994
ISLA DE LUNA;-22,51206474;-62,34002946
POZO DEL OSO;-23,16314408;-62,29929773
CAÑADA RICA II;-23,27350365;-62,2622866
EL SOL;-23,11228797;-62,05789783
EL SIMBOLAR;-23,42500114;-61,90777206
MARIA CRISTINA;-22,73819625;-62,27539541
TRES POZOS;-23,39446164;-61,9766398
SAN LUIS;-22,53619766;-62,30547333
VILLA DEVOTO;-23,11268276;-62,0520911
TRES PALMAS;-22,85669332;-62,26313476
COMUNIDAD WICHI BARRIO EL COLORADO;-23,09941714;-62,105242
EL TABIQUE;-22,97235218;-62,2075578
EL ALGARROBO;-22,99295147;-62,14403438
POZO CHARATA;-23,10970299;-62,11874868
LOTE 1;-22,879169;-62,278424
SAN ISIDRO;-22,95768738;-62,05911636
EL SILENCIO;-23,1903545;-61,99974787
LOTE 8;-22,8469683;-62,27272676
EL ROSADO;-22,75346565;-62,29772949
CAMPO DEL ACHA;-22,73557021;-62,27488585
LA TIGRA;-23,25322151;-61,89698792
COMUNIDAD ABORIGEN WICHI;-23,41932781;-61,93460514
LA PERDIZ;-23,30620003;-61,95912552
POZO LA CHIVA;-22,67891877;-62,30745583
SAN MIGUEL;-22,73975311;-62,2746059
EL MOLINO;-23,06602478;-62,14245224
LA BREA;-23,24969352;-62,00021131
EL TOTORAL;-23,3203125;-62,0092926
PALMAR LARGO;-23,19480756;-62,04966361
EL ALAMBRADO;-23,25595631;-62,15982923
LA HORQUETA;-23,36470985;-62,01154709
COMUNIDAD WICHI OBLITAJ;-23,13519554;-62,04683983
SANTA ROSA;-22,49254654;-62,30255029
LA PAMPA;-22,98796498;-62,1433292
SAN MARTIN;-23,03787898;-62,06427257
LA RAMADA;-31,10654802;-61,26870192
SARMIENTO;-31,06060249;-61,16788973
INGENIERO BOASSI;-31,083035;-61,1787329
LA CALERA;-32,8619919;-66,85065298
DEL CAMPILLO;-34,37608471;-64,49453992
SAN MARCELO;-34,11310959;-61,46936035
CAMPO LA DELIA;-34,22910144;-61,62477073
CAMPO TAZZIOLI;-34,12316046;-61,60608179
TEODELINA;-34,19161309;-61,52722646
CAMPO GERARDO;-34,1712712;-61,6134407
ESTANCIA SANTA JUANA;-34,01243646;-61,37357568
LOS TAMARISCOS;-45,02859497;-70,0771637
PASO MORENO;-44,99307633;-70,44208527
PASTOS BLANCOS;-45,2936554;-70,50939941
LA CRIOLLA;-31,26937129;-58,10604254
SAN BONIFACIO;-31,28215709;-58,16839056
LAGO GRANDE;-31,2705815;-58,10847472
COLONIA VIGNAUD;-30,84162423;-61,95583862
PIEDRA PINTADA;-31,92139603;-65,14597863
SAUCE ARRIBA;-31,91438339;-65,16879283
EL TALAR;-23,55587866;-64,36146391
MANANTIALES;-24,50568661;-64,9759263
PUESTO VIEJO;-24,48235984;-64,96721302
YAMINUE;-40,84292745;-67,19225007
COLONIA SAN HUBERTO;-31,88998328;-58,56878938
HAMBIS;-31,96295135;-58,50820595
PERU;-37,66238494;-64,13732135
COTITA;-37,72244263;-64,06454468
VILLA DEL DIQUE;-32,16968372;-64,45679529
EL PORTEZUELO;-32,15894742;-65,00381538
LUYABA;-32,14834225;-65,0566187
GUANACO BOLEADO;-32,11083712;-65,09707309
LA TRAVESIA;-32,10667583;-65,06375896
TRAVESIA;-32,11309048;-65,04799381
SAN ISIDRO;-32,1473821;-65,10622895
COLONIA NUEVA NORTE;-31,3157955;-61,1531588
HUMBOLDT;-31,40092107;-61,08255157
COLONIA NUEVA CENTRO;-31,40288638;-61,15400387
VILLA EL CHACAY;-32,89372666;-64,86751408
SANTA ANA;-37,18040307;-59,04106122
EL DESTINO;-36,9088519;-59,3457169
LOS HUESOS;-37,0657722;-59,4964735
SAN LORENZO;-37,58185577;-59,13763809
LA VASCONIA;-37,3617096;-59,02173997
LOS MIMBRES;-37,4016255;-59,1237039
SANTA TERESA;-37,1585148;-59,1859483
PINAR DE LA SIERRA;-37,3568945;-59,1448391
SAN ANTONIO;-37,0981247;-59,3168607
LA ROSADA;-37,50566864;-59,16918564
LAS NUMANCIAS;-37,7233107;-59,1008401
LA PORTEÑA;-37,35241512;-59,2023181
TANDIL;-37,32388491;-59,13106918
EL REMANSO;-36,9912005;-59,304523
HARAS GENERAL LAVALLE;-37,42563248;-59,23585892
LA PASTORA;-37,1500587;-59,3746201
BASE AEREA TANDIL;-37,2246997;-59,258865
LA UNION;-37,45541;-59,44758988
LA PACIFICA;-37,57770157;-59,067585
COLONIA MARIANO MORENO;-37,33978272;-59,40135193
FULTON;-37,4150564;-58,8104722
EL SOLCITO;-37,2971823;-58,964094
DE LA CANAL;-37,12931257;-59,10538021
LA PESQUERIA;-37,5522029;-58,9741706
AZUCENA;-37,4826755;-59,2905162
ARROYO SECO;-37,3502704;-59,07873297
GARDEY;-37,28233234;-59,36300048
MARIA IGNACIA;-37,40290731;-59,50933545
EL CENTINELA;-37,3466953;-59,1672658
IRAOLA;-37,2506351;-58,915782
EL CARMEN;-37,71946716;-59,16627503
EL GALLO;-37,39636231;-59,06764603
LOPEZ;-31,90696689;-61,27992954
TRES POZOS;-30,90788975;-63,57673994
TIMON CRUZ;-30,99366847;-63,49772323
MAQUINISTA GALLINI;-30,90744197;-63,53211861
SAN JERONIMO SUD;-32,87873533;-61,0243904
GUARDIA ESCOLTA;-28,97034889;-62,03570603
AGUA HEDIONDA;-29,9823914;-64,49000783
SAN JOSE DE LAS SALINAS;-30,00907739;-64,62513442
ISLA DE SAN ANTONIO;-30,03084907;-64,41763358
MELO;-34,34831913;-63,44717145
LA VICTORIA;-29,87305253;-62,16994166
EL AROMITO;-29,91328924;-62,53840715
COLONIA LA VICTORIA;-29,83512;-62,16991
COLONIA MACKINLAY;-30,35066251;-62,12915817
LA FEDERACION;-29,97595;-62,07971
LA HUANACA;-29,98096107;-62,16962273
DOS PROVINCIAS;-30,17832438;-62,08019268
LOS ENCANTOS;-29,67972;-62,04572
NUEVA CERES;-29,88466515;-62,08101294
LA ROMELIA;-29,63289;-62,04279
LOS PORONGOS;-30,04095;-62,50124
PARAJE 12;-30,03247042;-62,49400486
EL GALPON;-27,9823513;-64,63059998
PUERTA GRANDE;-27,67769228;-64,73171673
SAN ANTONIO;-28,22906685;-65,02558899
SANTA ROSA;-27,91231728;-64,97599793
EL QUIMIL;-28,18230438;-64,90510559
EL PORVENIR;-27,95828056;-64,72322846
MORON;-27,91828;-65,07913
